"ISSN","T.tulo","Estrato","Area"
"25255444","REVISTA SERGIPANA DE MATEM�TICA E EDUCA��O MATEM�TICA","C ","astronomia_fisica"
"19804490","REVISTA TAMOIOS","C ","astronomia_fisica"
"13652966","ROYAL ASTRONOMICAL SOCIETY. MONTHLY NOTICES","A2","astronomia_fisica"
"19416016","SCHOLARPEDIA","C ","astronomia_fisica"
"23752548","SCIENCE ADVANCES","C ","astronomia_fisica"
"24552321","SCIENCE ADVANCES TODAY","C ","astronomia_fisica"
"21761639","SCIENTIFIC AMERICAN BRASIL: AULA ABERTA","C ","astronomia_fisica"
"23947144","SCIENTIFIC JOURNAL OF DENTISTRY","C ","astronomia_fisica"
"0097966X","SOCIETY FOR INFORMATION DISPLAY","C ","astronomia_fisica"
"15322289","SPECTROSCOPY LETTERS (ONLINE)","B4","astronomia_fisica"
"23230126","TECN�, EPISTEME Y DIDAXIS: TED (REVISTA DE LA FACULTAD DE CIENCIA Y TECNOLOG�A)","C ","astronomia_fisica"
"21798451","TEND�NCIAS EM MATEM�TICA APLICADA E COMPUTACIONAL","C ","astronomia_fisica"
"16792270","TERRAE (CAMPINAS. IMPRESSO)","C ","astronomia_fisica"
"2198591X","THE EUROPEAN JOURNAL OF ESTHETIC DENTISTRY","B5","astronomia_fisica"
"14346079","THE EUROPEAN PHYSICAL JOURNAL. D, ATOMIC, MOLECULAR, OPTICAL AND PLASMA PHYSICS (ONLINE)","B3","astronomia_fisica"
"19516401","THE EUROPEAN PHYSICAL JOURNAL. SPECIAL TOPICS (ONLINE)","B2","astronomia_fisica"
"10298479","THE JOURNAL OF HIGH ENERGY PHYSICS (ONLINE)","A1","astronomia_fisica"
"15205207","THE JOURNAL OF PHYSICAL CHEMISTRY. B (1997 : ONLINE)","A2","astronomia_fisica"
"07226691","THE MESSENGER","C ","astronomia_fisica"
"18742823","THE OPEN ATMOSPHERIC SCIENCE JOURNAL","C ","astronomia_fisica"
"18748465","THE OPEN CRYSTALLOGRAPHY JOURNAL","C ","astronomia_fisica"
"0031921X","THE PHYSICS TEACHER","B5","astronomia_fisica"
"19311532","THE VIRTUAL JOURNAL FOR BIOMEDICAL OPTICS","C ","astronomia_fisica"
"21622078","THEORETICAL ECONOMICS LETTERS","C ","astronomia_fisica"
"20531613","TRANSLATIONAL MATERIALS RESEARCH","C ","astronomia_fisica"
"23331232","TURKISH JOURNAL OF ANALYSIS AND NUMBER THEORY (ONLINE)","C ","astronomia_fisica"
"22181997","UNIVERSE","C ","astronomia_fisica"
"1756297X","UNIVERSITY WORLD NEWS","C ","astronomia_fisica"
"08667179","VIETNAM JOURNAL OF MATHEMATICS","C ","astronomia_fisica"
"15626016","VOPROSY ATOMNOJ NAUKI I TEHNIKI. SERI� ADERNO-FIZICESKIE ISSLEDOVANI� / PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY","C ","astronomia_fisica"
"15732932","WATER, AIR AND SOIL POLLUTION (DORDRECHT. ONLINE)","B3","astronomia_fisica"
"20510799","WEBMEDCENTRAL PLUS","C ","astronomia_fisica"
"14666529","WIDENING PARTICIPATION AND LIFELONG LEARNING","C ","astronomia_fisica"
"17577799","WILEY INTERDISCIPLINARY REVIEWS: CLIMATE CHANGE","C ","astronomia_fisica"
"1746448X","WIT TRANSACTIONS ON ECOLOGY AND THE ENVIRONMENT (PRINT)","C ","astronomia_fisica"
"19498454","WORLD JOURNAL OF BIOLOGICAL CHEMISTRY","C ","astronomia_fisica"
"23335998","WORLD JOURNAL OF EDUCATIONAL RESEARCH","C ","astronomia_fisica"
"21967105","ZEITSCHRIFT F�R KRISTALLOGRAPHIE","B1","astronomia_fisica"
"20531583","2D MATERIALS","A1","astronomia_fisica"
"09229280","ABSTRACT BOOK (GRONINGEN)","C ","biodiversidade"
"1541115X","ACCOUNTING DEPARTMENT MANAGEMENT REPORT","C ","biodiversidade"
"23456817","ACTA ADVANCES IN AGRICULTURAL SCIENCES","C ","biodiversidade"
"18094392","ACTA AMAZONICA","B2","biodiversidade"
"16777298","ACTA AMBIENTAL CATARINENSE","C ","biodiversidade"
"23583363","ACTA BIOL�GICA CATARINENSE","C ","biodiversidade"
"03012123","ACTA BIOL�GICA PARANAENSE","C ","biodiversidade"
"22360867","ACTA BIOMEDICA BRASILIENSIA","C ","biodiversidade"
"1677941X","ACTA BOTANICA BRASILICA","B2","biodiversidade"
"16782674","ACTA CIR�RGICA BRASILEIRA (ONLINE)","B3","biodiversidade"
"09702881","ACTA ECOLOGICA (KOTA)","C ","biodiversidade"
"14379546","ACTA ETHOLOGICA (INTERNET)","B1","biodiversidade"
"24066168","ACTA HORTICULTURAE","B4","biodiversidade"
"15174492","ACTA SCIENTIAE (ULBRA)","C ","biodiversidade"
"18078621","ACTA SCIENTIARUM. AGRONOMY (ONLINE)","B3","biodiversidade"
"18078672","ACTA SCIENTIARUM. ANIMAL SCIENCES","B3","biodiversidade"
"1807863X","ACTA SCIENTIARUM. BIOLOGICAL SCIENCES (ONLINE)","B4","biodiversidade"
"1982422X","ACTA TECNOL�GICA","C ","biodiversidade"
"03279286","ACTA TOXICOL�GICA ARGENTINA","C ","biodiversidade"
"00651737","ACTA ZOOL�GICA MEXICANA","B5","biodiversidade"
"14636395","ACTA ZOOLOGICA ONLINE","B2","biodiversidade"
"23578068","ACTAPESCA","C ","biodiversidade"
"22539727","ACTAS IBEROAMERICANAS DE CONSERVACION ANIMAL","C ","biodiversidade"
"21775281","ADOLESC�NCIA & SA�DE","C ","biodiversidade"
"15728757","ADSORPTION (DORDRECHT. ONLINE)","B1","biodiversidade"
"22517308","ADVANCED PHARMACEUTICAL BULLETIN","C ","biodiversidade"
"13147668","ADVANCED STUDIES IN BIOLOGY","C ","biodiversidade"
"21568456","ADVANCES IN BIOSCIENCE AND BIOTECHNOLOGY (IMPRESSO)","C ","biodiversidade"
"21659486","ADVANCES IN EDUCATION","C ","biodiversidade"
"23311991","ADVANCES IN ENTOMOLOGY","C ","biodiversidade"
"23284854","ADVANCES IN ENZYME RESEARCH (ONLINE)","C ","biodiversidade"
"21653410","ADVANCES IN MICROBIOLOGY","C ","biodiversidade"
"21653402","ADVANCES IN MICROBIOLOGY","C ","biodiversidade"
"10991557","ADVANCES IN PHARMACOEPIDEMIOLOGY & DRUG SAFETY","B1","biodiversidade"
"15221229","ADVANCES IN PHYSIOLOGY EDUCATION (ONLINE)","C ","biodiversidade"
"23566922","ADVANCES IN ZOOLOGY","C ","biodiversidade"
"19960778","AFRICAN JOURNAL OF BIOCHEMISTRY RESEARCH","C ","biodiversidade"
"19960794","AFRICAN JOURNAL OF FOOD SCIENCE","C ","biodiversidade"
"19960824","AFRICAN JOURNAL OF PLANT SCIENCE","C ","biodiversidade"
"23579951","AGRARIAN ACADEMY","C ","biodiversidade"
"1984252X","AGRARIAN (DOURADOS. IMPRESSO)","C ","biodiversidade"
"20266073","AGRICULTURAL SCIENCE RESEARCH JOURNAL","C ","biodiversidade"
"21568561","AGRICULTURAL SCIENCES","C ","biodiversidade"
"23011548","AGROCIENCIA URUGUAY","C ","biodiversidade"
"19902012","AGROECOLOGY AND SUSTAINABLE FOOD SYSTEMS (PRINT)","B3","biodiversidade"
"25256920","AGROFORESTALIS NEWS","C ","biodiversidade"
"15729680","AGROFORESTRY SYSTEMS","B2","biodiversidade"
"23591455","AGRONOMY SCIENCE AND BIOTECHNOLOGY","C ","biodiversidade"
"01030779","AGROPECU�RIA CATARINENSE","C ","biodiversidade"
"18086845","AGROPECU�RIA CIENT�FICA NO SEMI-�RIDO","C ","biodiversidade"
"21824401","AGROTEC","C ","biodiversidade"
"01033816","AGROTR�PICA","C ","biodiversidade"
"23751495","AIMS BIOENGINEERING (ONLINE)","C ","biodiversidade"
"23720352","AIMS ENVIRONMENTAL SCIENCE","C ","biodiversidade"
"21677719","AIR & WATER BORNE DISEASES","C ","biodiversidade"
"11339837","ALAMBIQUE (BARCELONA)","C ","biodiversidade"
"01034944","ALBERTOA (RIO DE JANEIRO)","C ","biodiversidade"
"19825153","ALEXANDRIA (UFSC)","C ","biodiversidade"
"18641318","ALGOLOGICAL STUDIES (2007)","C ","biodiversidade"
"21794448","ALIMENTOS E NUTRI��O (ONLINE)","C ","biodiversidade"
"18872417","AMBIENTALMENTE SUSTENTABLE","C ","biodiversidade"
"14138638","AMBIENTE & EDUCA��O","C ","biodiversidade"
"22385533","AMBIENTE & EDUCA��O: REVISTA DE EDUCA��O AMBIENTAL","C ","biodiversidade"
"18518044","AMEGHINIANA","B2","biodiversidade"
"22490205","AMERICAN CHEMICAL SCIENCE JOURNAL","C ","biodiversidade"
"23342331","AMERICAN INTERNATIONAL JOURNAL OF BIOLOGY","C ","biodiversidade"
"15372197","AMERICAN JOURNAL OF BOTANY (ELETRONIC VERSION)","A1","biodiversidade"
"21679495","AMERICAN JOURNAL OF CLIMATE CHANGE","C ","biodiversidade"
"23219114","AMERICAN JOURNAL OF ESSENTIAL OILS AND NATURAL PRODUCTS","C ","biodiversidade"
"23285702","AMERICAN JOURNAL OF LIFE SCIENCES","C ","biodiversidade"
"23785586","AMERICAN JOURNAL OF NURSING RESEARCH","C ","biodiversidade"
"15574970","AMERICAN JOURNAL OF PHARMACOLOGY AND TOXICOLOGY","C ","biodiversidade"
"23212748","AMERICAN JOURNAL OF PHYTOMEDICINE AND CLINICAL THERAPEUTICS","C ","biodiversidade"
"21582750","AMERICAN JOURNAL OF PLANT SCIENCES","C ","biodiversidade"
"21510032","AMERICAN SOCIETY OF AGRICULTURAL AND BIOLOGICAL ENGINEERS. TRANSACTIONS","C ","biodiversidade"
"14382199","AMINO ACIDS (WIEN. INTERNET)","B1","biodiversidade"
"18064841","ANAIS BRASILEIROS DE DERMATOLOGIA (ONLINE)","B3","biodiversidade"
"19800258","ANAIS DA ACADEMIA PERNAMBUCANA DE CI�NCIA AGRON�MICA","C ","biodiversidade"
"23182148","ANAIS USO P�BLICO EM UNIDADES DE CONSERVA��O","C ","biodiversidade"
"07166478","ANALES DEL INSTITUTO DE LA PATAGONIA. SERIE CIENCIAS SOCIALES","C ","biodiversidade"
"16773055","ANALYTICA (S�O PAULO)","C ","biodiversidade"
"14390264","ANATOMIA, HISTOLOGIA, EMBRYOLOGIA (INTERNET)","B3","biodiversidade"
"16760522","ANIMA (FORTALEZA)","C ","biodiversidade"
"15707563","ANIMAL BIOLOGY","B2","biodiversidade"
"19843143","ANIMAL REPRODUCTION","B5","biodiversidade"
"2100000X","ANNALES DE LIMNOLOGIE (ONLINE)","B2","biodiversidade"
"09761233","ANNALS OF BIOLOGICAL RESEARCH","C ","biodiversidade"
"21419248","ANNALS OF MEDICAL AND HEALTH SCIENCES RESEARCH","C ","biodiversidade"
"00847747","ANNUAL REPORT OF THE BEAN IMPROVEMENT COOPERATIVE","C ","biodiversidade"
"2347565X","ANNUAL RESEARCH & REVIEW IN BIOLOGY","C ","biodiversidade"
"01595431","ANTHROPOLOGY NEWS","C ","biodiversidade"
"20763921","ANTIOXIDANTS","C ","biodiversidade"
"19823908","ANU�RIO DO INSTITUTO DE GEOCI�NCIAS - UFRJ","B5","biodiversidade"
"21781370","ANU�RIO DO PAR�","C ","biodiversidade"
"20412851","AOB PLANTS","A2","biodiversidade"
"12979678","APIDOLOGIE (ONLINE)","A2","biodiversidade"
"21680450","APPLICATIONS IN PLANT SCIENCES","B2","biodiversidade"
"10985336","APPLIED AND ENVIRONMENTAL MICROBIOLOGY (ONLINE)","A2","biodiversidade"
"15590291","APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY (ONLINE)","B2","biodiversidade"
"17850037","APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH","B2","biodiversidade"
"23283912","APPLIED ECOLOGY AND ENVIRONMENTAL SCIENCES (PRINT)","C ","biodiversidade"
"21527385","APPLIED MATHEMATICS","C ","biodiversidade"
"14320614","APPLIED MICROBIOLOGY AND BIOTECHNOLOGY","A2","biodiversidade"
"23594721","APPLIED RESEARCH IN TOXICOLOGY","C ","biodiversidade"
"1654109X","APPLIED VEGETATION SCIENCE (ONLINE)","A2","biodiversidade"
"22378766","APRENDENDO CI�NCIA","C ","biodiversidade"
"21530297","APS FEATURE ARTICLES","C ","biodiversidade"
"09459871","AQUA (NEU-ISENBURG)","C ","biodiversidade"
"18449166","AQUACULTURE, AQUARIUM, CONSERVATION & LEGISLATION","B4","biodiversidade"
"13652095","AQUACULTURE NUTRITION","B1","biodiversidade"
"23525134","AQUACULTURE REPORTS","C ","biodiversidade"
"13652109","AQUACULTURE RESEARCH","B1","biodiversidade"
"18647790","AQUATIC BIOLOGY (INTERNET)","B2","biodiversidade"
"10990755","AQUATIC CONSERVATION","A2","biodiversidade"
"15735125","AQUATIC ECOLOGY (DORDRECHT. ONLINE)","B1","biodiversidade"
"15731421","AQUATIC GEOCHEMISTRY (DORDRECHT. ONLINE)","B2","biodiversidade"
"21689148","AQUATIC SCIENCE AND TECHNOLOGY","C ","biodiversidade"
"21787875","ARARAJUBA (RIO DE JANEIRO)","B3","biodiversidade"
"18690963","ARCHIV FUR MOLLUSKENKUNDE (2004)","B2","biodiversidade"
"1432072X","ARCHIVES IN MICROBIOLOGY","B2","biodiversidade"
"01311379","ARCTOA","C ","biodiversidade"
"10618503","ARGIA","C ","biodiversidade"
"03254194","ARGOS (BUENOS AIRES)","C ","biodiversidade"
"18065627","ARGUMENTOS (UNIMONTES)","C ","biodiversidade"
"01974033","AROIDEANA","C ","biodiversidade"
"08734704","ARQUIPELAGO LIFE AND MARINE SCIENCES","C ","biodiversidade"
"1415076X","ARQUIVOS DE CI�NCIAS DA SA�DE DA UNIPAR (IMPRESSO)","C ","biodiversidade"
"03745686","ARQUIVOS DE CI�NCIAS DO MAR","C ","biodiversidade"
"14158167","ARQUIVOS DE CI�NCIAS VETERIN�RIAS E ZOOLOGIA DA UNIPAR","C ","biodiversidade"
"19821131","ARQUIVOS DE CI�NCIAS VETERIN�RIAS E ZOOLOGIA DA UNIPAR","C ","biodiversidade"
"00203653","ARQUIVOS DO INSTITUTO BIOL�GICO (IMPRESSO)","B5","biodiversidade"
"1980959X","ARQUIVOS DO MUDI","C ","biodiversidade"
"03654508","ARQUIVOS DO MUSEU NACIONAL","C ","biodiversidade"
"18728847","ARTHROPOD-PLANT INTERACTIONS (ONLINE)","B1","biodiversidade"
"19960700","ASIAN JOURNAL OF BIOTECHNOLOGY","C ","biodiversidade"
"23577614","ATAS DE SA�DE AMBIENTAL","C ","biodiversidade"
"22418466","ATHENS JOURNAL OF SCIENCES","C ","biodiversidade"
"01021656","ATL�NTICA","C ","biodiversidade"
"21600414","ATMOSPHERIC AND CLIMATE SCIENCE (PRINT)","C ","biodiversidade"
"01042386","ATUALIDADES ORNITOL�GICAS","C ","biodiversidade"
"19818874","ATUALIDADES ORNITOL�GICAS (ONLINE)","C ","biodiversidade"
"14429993","AUSTRAL ECOLOGY","B1","biodiversidade"
"20521758","AUSTRAL ENTOMOLOGY","B1","biodiversidade"
"18352707","AUSTRALIAN JOURNAL OF CROP SCIENCE (ONLINE)","B3","biodiversidade"
"22287949","AVICENNA JOURNAL OF PHYTOMEDICINE","C ","biodiversidade"
"14142368","BAHIA AGR�COLA","C ","biodiversidade"
"18082688","BALDUINIA (UFSM)","C ","biodiversidade"
"23165200","BBR - BIOCHEMISTRY AND BIOTECHNOLOGY REPORTS","C ","biodiversidade"
"19815514","BDM (S�O PAULO. IMPRESSO)","C ","biodiversidade"
"1568539X","BEHAVIOUR","B1","biodiversidade"
"0005805X","BEITR�GE ZUR ENTOMOLOGIE","C ","biodiversidade"
"18118712","BGCI","C ","biodiversidade"
"18098460","BIOASSAY (PIRACICABA)","C ","biodiversidade"
"21771332","BIODIVERSIDADE","C ","biodiversidade"
"22362886","BIODIVERSIDADE BRASILEIRA","C ","biodiversidade"
"1677874X","BIODIVERSIDADE (UFMT. IMPRESSO)","C ","biodiversidade"
"15729710","BIODIVERSITY AND CONSERVATION (DORDRECHT. ONLINE)","A1","biodiversidade"
"13142828","BIODIVERSITY DATA JOURNAL","C ","biodiversidade"
"15469735","BIODIVERSITY INFORMATICS","C ","biodiversidade"
"20390394","BIODIVERSITY JOURNAL","C ","biodiversidade"
"19834209","BIOFAR - REVSITA DE BIOLOGIA E FARM�CIA","C ","biodiversidade"
"21510466","BIOGEOGRAFI�A (AZORES)","C ","biodiversidade"
"17264189","BIOGEOSCIENCES","A2","biodiversidade"
"01029568","BIOIKOS (CAMPINAS)","C ","biodiversidade"
"22421300","BIOINVASIONS RECORDS","C ","biodiversidade"
"15191982","BIOLOGIA GERAL E EXPERIMENTAL (IMPRESSO)","C ","biodiversidade"
"15738264","BIOLOGIA PLANTARUM","B1","biodiversidade"
"15731464","BIOLOGICAL INVASIONS (DORDRECHT. ONLINE)","A1","biodiversidade"
"1469185X","BIOLOGICAL REVIEWS OF THE CAMBRIDGE PHILOSOPHICAL SOCIETY (ONLINE)","A1","biodiversidade"
"09535365","BIOLOGICAL SCIENCES REVIEW","C ","biodiversidade"
"23296577","BIOLOGICAL SYSTEMS: OPEN ACCESS","C ","biodiversidade"
"15555542","BIOLOGICAL THEORY: INTEGRATING DEVELOPMENT, EVOLUTION & COGNITION","C ","biodiversidade"
"02532069","BIOLOGY INTERNATIONAL","C ","biodiversidade"
"15297268","BIOLOGY OF REPRODUCTION (ONLINE)","A2","biodiversidade"
"20466390","BIOLOGY OPEN","A2","biodiversidade"
"1679365X","BIOMATEM�TICA (UNICAMP)","C ","biodiversidade"
"23146141","BIOMED RESEARCH INTERNATIONAL","B2","biodiversidade"
"16157605","BIOPROCESS AND BIOSYSTEMS ENGINEERING (INTERNET)","B2","biodiversidade"
"23318325","BIO-PROTOCOL","C ","biodiversidade"
"15253244","BIOSCIENCE","A1","biodiversidade"
"01245376","BIOTA COLOMBIA","C ","biodiversidade"
"16786424","BIOTA NEOTROPICA","B2","biodiversidade"
"2215017X","BIOTECHNOLOGY REPORTS","C ","biodiversidade"
"20748647","BIOTECNOLOG�A VEGETAL","C ","biodiversidade"
"21757925","BIOTEMAS","C ","biodiversidade"
"01031643","BIOTEMAS (UFSC)","C ","biodiversidade"
"17447429","BIOTROPICA","B1","biodiversidade"
"21633886","BLUE BIOTECHNOLOGY JOURNAL","C ","biodiversidade"
"15190021","BOLETIM - SOCIEDADE BRASILEIRA DE ICTIOLOGIA (IMPRESSO)","C ","biodiversidade"
"18081436","BOLETIM - SOCIEDADE DE ICTIOLOGIA DE LONDRINA","C ","biodiversidade"
"15194590","BOLETIM CAOB","C ","biodiversidade"
"19808976","BOLETIM DA SOCIEDADE BRASILEIRA DE LIMNOLOGIA","C ","biodiversidade"
"18080413","BOLETIM DA SOCIEDADE BRASILEIRA DE MASTOZOOLOGIA","C ","biodiversidade"
"03022439","BOLETIM DE BOT�NICA","C ","biodiversidade"
"23169052","BOLETIM DE BOT�NICA DA UNIVERSIDADE DE S�O PAULO","C ","biodiversidade"
"19822170","BOLETIM DE CI�NCIAS GEOD�SICAS (ONLINE)","B4","biodiversidade"
"21764786","BOLETIM DE GEOGRAFIA (ONLINE)","C ","biodiversidade"
"19821026","BOLETIM DE HIST�RIA E FILOSOFIA DA BIOLOGIA","C ","biodiversidade"
"16796543","BOLETIM DE PESQUISA E DESENVOLVIMENTO","C ","biodiversidade"
"19830483","BOLETIM DE PESQUISA E DESENVOLVIMENTO","C ","biodiversidade"
"1679026X","BOLETIM DE PESQUISA E DESENVOLVIMENTO (CENTRO DE PESQUISA AGROPECU�RIA DO PANTANAL)","C ","biodiversidade"
"1676918X","BOLETIM DE PESQUISA E DESENVOLVIMENTO (EMBRAPA CERRADOS)","C ","biodiversidade"
"19817215","BOLETIM DE PESQUISA E DESENVOLVIMENTO (EMBRAPA PANTANAL)","C ","biodiversidade"
"16761340","BOLETIM DE PESQUISA E DESENVOLVIMENTO (EMBRAPA RECURSOS GEN�TICOS E BIOTECNOLOGIA)","C ","biodiversidade"
"15171981","BOLETIM DE PESQUISA. EMBRAPA PANTANAL","C ","biodiversidade"
"00740055","BOLETIM DO INSTITUTO DE BOTANICA (SAO PAULO)","C ","biodiversidade"
"01024337","BOLETIM DO LABORAT�RIO DE HIDROBIOLOGIA (UFAMA. IMPRESSO)","C ","biodiversidade"
"23175206","BOLETIM DO MUSEU INTEGRADO DE RORAIMA (ONLINE)","C ","biodiversidade"
"0080312X","BOLETIM DO MUSEU NACIONAL. ZOOLOGIA","C ","biodiversidade"
"19818114","BOLETIM DO MUSEU PARAENSE EMILIO GOELDI. CIENCIAS NATURAIS","C ","biodiversidade"
"18075401","BOLETIM DO MUSEU PARAENSE EM�LIO GOELDI. S�RIE CI�NCIAS NATURAIS (CESSOU EM 2005. CONT. ISSN 1981-8114 BOLETIM DO MUSEU PARAENSE EM�LIO GOELDI. CI�NCIAS NATURAIS)","C ","biodiversidade"
"00772232","BOLETIM DO MUSEU PARAENSE EM�LIO GOELDI. ZOOLOGIA","C ","biodiversidade"
"16776569","BOLETIM DO PARQUE NACIONAL DE ITATIAIA","C ","biodiversidade"
"18080812","BOLETIM INFORMATIVO (SOCIEDADE BRASILEIRA DE ZOOLOGIA)","C ","biodiversidade"
"01031767","BOLETIM T�CNICO (INSTITUTO DE PESCA. IMPRESSO)","C ","biodiversidade"
"03250121","BOLETIN DE LA ASOCIACI�N LATINOAMERICANA DE PALEOBOT�NICA Y PALINOLOG�A","C ","biodiversidade"
"18564569","BOLET�N DE LA SOCIEDAD LATINOAMERICANA Y DEL CARIBE DE CACT�CEAS Y OTRAS SUCULENTAS","C ","biodiversidade"
"0214140X","BOLET�N DE LA SOCIEDAD MICOLOGICA DE MADRID","C ","biodiversidade"
"02554402","BOLETIN DE LA SOCIEDAD ZOOLOGICA DEL URUGUAY","C ","biodiversidade"
"22209212","BOLET�N INFORMATIVO DE LA UNI�N DE ORNIT�LOGOS DEL PER�","C ","biodiversidade"
"05240476","BONPLANDIA (CORRIENTES)","C ","biodiversidade"
"07179200","BOSQUE","B3","biodiversidade"
"14374323","BOTANICA MARINA","B1","biodiversidade"
"19162804","BOTANY (OTTAWA. ONLINE)","B1","biodiversidade"
"16784499","BRAGANTIA.","B2","biodiversidade"
"14219743","BRAIN, BEHAVIOR AND EVOLUTION","A2","biodiversidade"
"18087035","BRAZILIAN JOURNAL OF AQUATIC SCIENCE AND TECHNOLOGY (IMPRESSO)","C ","biodiversidade"
"23582731","BRAZILIAN JOURNAL OF BIOLOGICAL SCIENCES","C ","biodiversidade"
"18069959","BRAZILIAN JOURNAL OF BOTANY","B2","biodiversidade"
"15165868","BRAZILIAN JOURNAL OF ECOLOGY (IMPRESSO)","C ","biodiversidade"
"16784405","BRAZILIAN JOURNAL OF MICROBIOLOGY (ONLINE)","B3","biodiversidade"
"1982436X","BRAZILIAN JOURNAL OF OCEANOGRAPHY (ONLINE)","B3","biodiversidade"
"21759790","BRAZILIAN JOURNAL OF PHARMACEUTICAL SCIENCES (ONLINE)","B4","biodiversidade"
"23174404","BRAZILIAN JOURNAL OF SURGERY AND CLINICAL RESEARCH","C ","biodiversidade"
"22312927","BRITISH BIOTECHNOLOGY JOURNAL","C ","biodiversidade"
"02643405","BRITISH CACTUS & SUCCULENT JOURNAL","C ","biodiversidade"
"22310843","BRITISH JOURNAL OF APPLIED SCIENCE & TECHNOLOGY","C ","biodiversidade"
"22310614","BRITISH JOURNAL OF MEDICINE AND MEDICAL RESEARCH","C ","biodiversidade"
"22312919","BRITISH JOURNAL OF PHARMACEUTICAL RESEARCH","C ","biodiversidade"
"1938436X","BRITTONIA","B2","biodiversidade"
"23819677","BRYOPHYTE DIVERSITY AND EVOLUTION","C ","biodiversidade"
"19251939","BT RESEARCH","C ","biodiversidade"
"0037928X","BULLETIN DE LA SOCI�T� ENTOMOLOGIQUE DE FRANCE","C ","biodiversidade"
"00274100","BULLETIN OF THE MUSEUM OF COMPARATIVE ZOOLOGY","C ","biodiversidade"
"18819060","BULLETIN OF THE NATIONAL MUSEUM OF NATURE AND SCIENCE. SERIES B, BOTANY","C ","biodiversidade"
"00075167","BULLETIN OF ZOOLOGICAL NOMENCLATURE","C ","biodiversidade"
"1938288X","CACTUS AND SUCCULENT JOURNAL","C ","biodiversidade"
"15171353","CADERNO DE ENSINO, PESQUISA E EXTENS�O (UFSM)","C ","biodiversidade"
"21760152","CADERNO DE ESTUDOS E PESQUISAS FOCO","C ","biodiversidade"
"19806272","CADERNO DE INICIA��O � PESQUISA (UNIVILLE)","C ","biodiversidade"
"16775600","CADERNO DE PESQUISA. S�RIE BIOLOGIA (UNISC)","C ","biodiversidade"
"01041096","CADERNOS DE CI�NCIA & TECNOLOGIA","C ","biodiversidade"
"19805861","CADERNOS DE CULTURA E CI�NCIA (URCA)","C ","biodiversidade"
"18097634","CADERNOS DE HIST�RIA DA CI�NCIA","C ","biodiversidade"
"16766024","CADERNOS T�CNICOS DE VETERIN�RIA E ZOOTECNIA (UFMG)","C ","biodiversidade"
"16241940","CAHIERS MAGELLANES","C ","biodiversidade"
"23590599","CAMINHO ABERTO: REVISTA DE EXTENS�O DO IFSC","C ","biodiversidade"
"1981092X","CAMPO DIGIT@L (FACULDADE INTEGRADO DE CAMPO MOUR�O)","C ","biodiversidade"
"14803305","CANADIAN JOURNAL OF BOTANY (ONLINE)","B1","biodiversidade"
"14803275","CANADIAN JOURNAL OF MICROBIOLOGY (ONLINE)","B3","biodiversidade"
"14803283","CANADIAN JOURNAL OF ZOOLOGY (ONLINE)","A2","biodiversidade"
"17128056","CANADIAN SOCIAL SCIENCE","C ","biodiversidade"
"14782677","CANID NEWS (ONLINE)","C ","biodiversidade"
"23267119","CARIBBEAN NATURALIST SPECIAL ISSUES","C ","biodiversidade"
"10272992","CAT NEWS (BOUGY)","C ","biodiversidade"
"14320878","CELL & TISSUE RESEARCH (INTERNET)","B2","biodiversidade"
"14625822","CELLULAR MICROBIOLOGY","A2","biodiversidade"
"01000845","CENTRO DE PESQUISAS DO CACAU. BOLETIM TECNICO","C ","biodiversidade"
"21787662","CERRADO AGROCI�NCIA","C ","biodiversidade"
"19009607","CES MEDICINA VETERINARIA Y ZOOTECNIA","B5","biodiversidade"
"01021109","CES REVISTA (CES/JF. IMPRESSO)","C ","biodiversidade"
"21965641","CHEMICAL AND BIOLOGICAL TECHNOLOGIES IN AGRICULTURE","C ","biodiversidade"
"16121880","CHEMISTRY & BIODIVERSITY","B3","biodiversidade"
